2,12,22,46,0,73,12,41,1,1,4,17,14,12,21,0,57,4,8,18,28,35,19,38,21,1,1,18,11,38,25,40,1,9,6,16,15,33,1,1,0,0,34,34,25,100,25,33,20,13,2,0,5,23,26,11,0,69,0,10,2,23,2,16,40,7,637,1,3,12,0,18,97,18,8,122,3,7,0,20,12,35,64,4,11,15,17,43,2,3,7,28,272,46,57,37,0,24,1,3,27,9,47,66,6,8,7,1,0,2,12,21,9,33,83,19,11,24,21,23,0,6,25,3,26,6,69,34
19,13,1,6,0,2,10,62,10,10,6,4,16,12,9,0,93,0,3,19,4,3,16,39,5,9,3,30,39,10,47,41,0,1,19,10,20,56,0,12,0,9,58,10,45,8,42,4,44,1,19,0,4,42,14,4,1,17,1,6,14,16,19,4,30,2,2,33,0,25,3,95,70,29,4,7,0,5,2,17,6,15,0,1,7,1,12,14,0,42,4,25,159,37,74,12,1,33,10,10,7,2,31,21,21,7,16,10,8,8,10,6,3,17,0,7,9,56,24,22,0,37,3,2,34,2,17,11
1,28,22,23,0,95,5,50,10,3,12,17,27,17,10,0,96,20,0,22,22,27,41,45,19,1,4,24,53,11,37,47,1,9,21,40,26,16,0,2,0,2,38,11,6,73,48,28,19,5,2,0,3,50,2,67,1,2,10,8,1,6,41,2,6,18,348,2,4,20,1,0,87,7,9,157,8,8,0,25,3,31,69,3,2,10,12,45,1,0,3,6,642,32,42,41,0,48,8,8,16,22,35,63,1,24,13,9,13,17,9,6,7,18,4,2,14,23,17,11,0,16,20,5,19,2,1,11
0,1,2,21,0,2,98,34,0,4,7,0,6,13,0,12,76,1,31,2,0,5,10,8,9,2,7,21,45,3,51,15,7,1,15,0,17,35,10,0,0,3,42,9,31,19,62,6,16,22,2,7,8,29,17,4,1,18,7,3,1,15,27,3,17,4,10,23,1,12,1,0,64,12,11,1,12,33,2,12,13,6,2,5,18,5,13,8,2,6,30,19,220,2,59,6,0,12,7,28,3,3,19,3,32,14,1,25,17,8,6,37,29,25,29,65,16,10,3,25,0,8,3,0,22,4,0,5
0,13,6,17,83,1,0,97,17,2,0,23,26,25,8,0,46,0,5,18,15,11,44,35,19,2,2,18,20,2,93,31,0,15,12,24,42,43,2,0,1,1,39,21,5,3,112,8,30,1,6,5,5,65,18,2,0,7,5,0,2,15,2,5,14,1,5,40,0,14,1,0,52,3,10,2,0,3,1,68,7,15,13,1,2,21,6,2,0,0,2,3,273,12,57,18,0,39,0,7,15,28,6,7,0,23,5,12,7,3,15,1,16,6,2,2,21,7,30,1,0,20,2,2,9,0,1,7
0,41,3,0,0,0,1,64,42,1,7,33,37,14,17,2,128,1,11,28,9,2,35,37,8,3,0,52,2,16,81,37,0,5,49,45,22,51,6,0,0,1,53,9,18,28,85,2,36,5,20,0,4,59,42,2,0,13,12,1,3,11,0,4,31,1,1,46,0,7,0,4,106,12,20,0,11,16,0,21,6,12,2,1,28,10,27,3,0,28,49,4,292,27,61,34,0,37,7,8,8,5,26,2,5,28,6,17,27,3,12,15,14,1,56,7,10,7,37,22,0,26,0,0,15,0,4,3
0,14,0,12,0,5,4,50,20,5,8,3,18,1,6,6,106,9,33,9,1,0,2,2,4,2,8,20,46,13,118,14,2,0,29,18,16,21,0,0,0,6,14,0,29,15,112,0,24,4,18,2,3,40,34,0,1,0,0,1,8,1,48,2,16,2,0,56,6,19,2,7,64,28,1,0,5,14,3,50,8,1,0,3,9,0,10,27,0,15,12,21,310,14,27,11,1,9,13,24,1,0,8,12,5,1,6,0,21,24,0,4,11,33,10,0,2,5,10,11,0,10,5,0,26,0,7,24
9,2,4,9,0,2,12,24,3,0,7,0,0,9,40,1,26,0,5,18,6,1,0,17,3,0,5,23,6,47,13,15,6,0,12,0,2,20,1,28,2,1,15,2,62,47,25,5,26,16,0,1,15,15,8,1,1,19,0,3,7,3,3,1,39,0,13,5,0,9,0,35,67,53,2,7,3,33,0,9,11,1,1,0,11,0,8,9,0,74,17,66,182,8,17,8,0,11,25,64,41,0,54,2,23,0,27,0,3,9,0,131,6,24,24,20,12,12,12,23,0,19,3,6,4,2,2,6
0,8,1,16,0,30,8,7,0,13,6,0,0,1,12,1,70,13,12,1,11,6,0,2,0,9,41,2,21,47,10,11,18,0,8,0,0,1,0,9,3,0,0,23,160,61,24,1,5,53,1,4,8,10,3,0,5,9,0,12,30,0,14,12,10,3,2,13,1,2,15,87,83,50,1,5,0,14,6,0,12,2,1,18,22,0,8,17,17,187,21,157,172,0,3,6,17,0,36,68,0,0,21,25,33,0,41,0,0,44,19,21,0,25,3,55,0,12,0,29,3,3,11,13,5,2,97,42
18,27,12,27,0,37,32,22,0,2,34,15,4,25,12,4,88,36,28,12,13,18,2,40,6,1,11,18,110,22,39,56,21,1,36,18,8,15,3,36,4,2,19,30,18,21,32,15,25,74,16,0,31,11,25,18,6,34,11,17,27,1,49,12,38,24,7,22,38,10,11,11,32,16,16,27,16,36,9,8,35,8,34,11,29,0,14,53,9,1,56,26,202,5,37,31,0,6,20,42,35,0,26,24,85,20,13,4,4,18,14,13,10,30,29,30,35,9,25,25,2,24,36,14,9,10,27,29
0,47,11,18,0,3,10,50,3,0,0,25,30,22,16,0,91,1,0,49,12,7,46,64,3,0,0,39,3,26,73,58,0,3,4,41,19,24,0,4,1,5,66,5,15,8,65,8,52,9,3,0,13,57,3,3,0,28,6,1,0,10,0,0,37,1,1,22,0,8,0,4,93,18,12,3,7,22,0,21,12,15,4,0,19,8,15,3,0,34,24,11,157,12,74,57,0,54,1,6,27,11,27,1,4,26,23,4,28,2,6,27,6,26,21,18,16,20,30,57,0,45,0,1,2,0,13,2
0,32,31,19,68,1,29,50,2,1,9,9,39,9,14,0,98,2,9,24,22,30,7,42,8,1,0,30,33,8,52,46,1,2,9,46,22,70,3,3,1,3,25,16,12,4,68,37,35,16,3,5,1,60,20,18,0,29,0,1,3,25,18,8,42,6,9,22,0,4,2,3,89,20,4,33,0,9,3,17,7,16,25,3,9,15,6,8,1,1,15,10,146,29,85,44,0,15,1,14,20,3,27,10,14,13,4,9,0,1,14,10,9,27,9,19,9,13,20,9,1,23,24,1,6,0,10,16
8,4,11,15,0,29,35,2,32,0,1,0,7,16,9,18,1,0,9,2,5,60,0,3,15,0,0,8,0,70,1,2,0,1,2,5,1,54,2,2,6,0,24,43,2,186,2,6,5,10,3,23,5,0,31,10,0,9,32,13,0,10,0,70,39,0,1,1,0,1,0,25,4,26,11,5,2,7,7,2,22,16,95,0,13,5,13,3,0,31,10,4,0,54,55,4,0,1,0,6,9,5,64,0,9,14,14,7,45,0,54,100,31,40,2,8,14,87,3,6,0,6,0,3,28,1,2,7
1,0,2,6,214,31,0,0,30,0,2,3,10,21,4,0,0,2,12,6,4,49,3,1,1,0,0,0,1,22,1,2,0,12,0,2,7,8,1,3,16,0,3,65,1,7,4,2,15,6,3,8,13,5,10,0,0,5,5,6,2,1,0,10,19,2,1,0,0,7,0,16,2,14,8,3,3,8,1,0,78,6,60,0,23,1,14,3,0,51,15,1,0,19,26,1,0,2,0,3,7,118,5,0,2,26,11,59,14,3,54,38,27,48,1,0,21,5,3,0,0,3,0,0,10,0,0,1
4,4,32,10,1536,37,3,0,21,1,77,33,45,23,15,69,2,16,5,9,9,23,7,1,19,0,0,32,0,7,3,1,1,37,5,11,4,12,3,3,45,1,11,16,7,15,3,10,31,3,39,15,25,0,6,10,9,5,14,11,28,24,2,18,24,2,21,1,1,9,4,9,2,24,14,28,37,12,5,5,19,20,88,2,13,36,29,3,0,1,15,7,0,24,14,2,0,6,3,31,12,86,17,0,4,41,7,24,17,1,22,7,13,32,1,2,28,18,45,12,0,63,1,1,13,17,2,2
1,28,3,9,191,1,86,13,28,1,16,16,30,20,3,5,5,0,2,13,9,32,47,32,3,2,2,23,1,16,14,36,16,28,7,43,18,81,3,14,9,7,52,31,0,1,13,13,12,4,5,2,3,8,6,1,0,2,27,6,5,19,0,21,35,6,0,2,0,3,5,11,5,3,7,11,16,4,0,14,13,12,24,1,3,25,5,7,10,17,1,3,5,28,60,25,3,29,3,11,23,60,7,0,15,37,15,47,22,0,26,3,8,7,0,15,14,0,13,2,1,25,11,16,4,6,11,2
0,3,4,40,2609,3,3,1,74,0,0,20,13,18,8,0,0,1,9,2,15,6,19,7,15,0,0,4,0,1,0,0,0,36,0,18,5,36,13,2,0,0,6,7,0,0,1,6,2,4,0,0,0,0,34,0,0,0,17,0,0,11,0,1,2,1,0,0,0,0,0,0,0,0,17,0,4,1,0,8,5,17,18,0,9,14,10,0,0,0,0,0,0,61,29,5,0,4,0,2,6,41,2,0,1,38,4,35,75,0,8,3,60,2,0,13,9,1,1,0,0,1,0,1,23,0,0,1
0,1,2,43,1047,10,6,0,76,0,1,18,17,12,2,6,0,1,10,2,6,14,15,0,9,0,0,3,0,0,0,0,0,25,0,10,4,27,4,0,2,0,5,9,0,0,0,0,1,1,0,2,3,0,39,1,0,0,18,9,0,18,1,8,9,0,1,0,0,1,0,0,0,0,1,1,7,0,1,8,3,6,23,1,6,21,8,0,0,0,0,0,0,50,29,0,0,0,0,0,1,54,0,6,7,33,0,71,46,0,4,4,48,7,2,0,12,1,8,0,0,1,1,1,34,5,0,1
2,3,4,24,2459,21,6,2,13,0,2,9,35,6,0,4,0,0,12,7,11,68,11,0,8,0,0,6,0,0,0,0,0,17,0,14,6,6,3,5,10,0,7,68,0,1,0,3,7,2,2,1,0,1,16,0,0,0,70,5,0,11,0,79,4,0,0,0,0,0,0,5,0,0,0,0,8,0,0,6,32,5,64,0,3,21,13,0,0,1,0,0,0,5,13,0,0,2,0,1,8,121,2,0,1,14,5,64,35,0,61,5,12,9,1,6,2,1,8,0,0,5,0,4,1,10,0,1
0,1,16,5,606,0,41,0,109,0,0,2,0,12,0,0,0,0,0,1,7,9,1,1,1,0,0,0,0,2,0,0,0,41,1,3,0,110,6,1,0,0,84,5,0,0,3,1,0,3,0,0,0,0,2,0,0,1,8,0,0,0,0,3,32,0,0,0,0,0,0,1,2,0,2,4,0,2,0,0,5,0,6,0,0,28,2,0,0,0,3,0,0,65,92,0,0,0,0,0,7,19,0,0,7,45,4,30,122,0,3,2,28,7,0,8,8,0,1,1,0,1,0,0,7,0,0,0
5,11,13,1,442,0,79,1,39,0,0,25,20,23,6,1,1,0,0,1,14,25,37,5,19,0,0,8,0,5,3,2,0,21,0,18,15,80,5,5,4,0,73,11,3,0,2,9,1,8,0,0,0,0,0,0,0,1,18,3,0,41,0,22,36,0,0,2,0,0,0,19,10,1,25,2,11,0,0,10,3,17,16,0,3,44,14,0,0,1,1,2,0,27,59,10,0,3,0,0,28,39,3,0,4,41,5,6,40,0,11,3,9,6,0,30,18,0,3,0,0,6,0,0,0,3,2,0
2,23,28,16,0,11,29,5,4,42,7,8,15,36,13,5,3,5,2,2,16,24,30,49,50,33,3,19,22,12,0,40,2,12,8,34,1,25,54,10,2,33,25,31,28,27,3,42,0,28,9,9,16,1,0,81,2,46,10,26,6,36,3,32,13,57,19,9,2,40,0,62,4,13,50,26,32,93,5,5,48,52,16,32,37,10,76,32,0,7,23,34,3,12,29,24,4,43,5,55,8,12,52,0,21,24,21,14,6,26,36,19,10,26,9,18,26,346,9,69,1,6,15,25,0,16,85,18
22,0,11,12,205,10,83,0,124,0,0,4,5,20,4,0,0,0,2,3,8,21,6,1,7,0,0,3,1,9,0,0,0,24,0,7,1,88,14,1,3,0,24,8,0,2,0,10,5,2,0,2,4,0,36,5,0,3,12,1,0,5,0,7,8,2,5,2,0,0,0,9,0,7,13,14,3,2,0,0,13,0,21,1,4,28,18,0,0,3,3,0,0,84,55,0,0,0,0,2,12,43,4,0,0,54,4,47,119,0,7,9,75,13,3,17,19,1,0,3,0,2,2,1,1,2,0,1
2,21,24,9,0,2,20,1,6,27,5,9,3,32,6,5,0,0,0,1,13,18,21,17,30,26,2,6,7,23,0,31,1,7,7,26,1,26,28,9,1,30,20,17,20,20,0,33,0,28,4,6,15,1,0,43,1,30,5,21,6,35,1,26,9,29,4,2,0,1,0,73,1,10,29,14,20,38,2,3,31,31,12,14,30,7,57,17,0,18,13,23,0,12,25,22,3,16,3,47,4,6,60,0,26,23,27,10,6,3,25,48,6,17,3,18,29,209,9,43,0,2,7,25,0,10,62,21
0,0,5,0,2630,0,30,0,116,0,0,0,0,5,1,1,3,0,0,6,3,13,1,1,1,0,0,0,0,0,1,0,0,39,0,0,0,64,16,0,0,0,105,9,0,0,1,2,0,1,0,0,0,0,22,0,0,1,5,0,0,5,0,14,32,0,0,0,0,0,0,3,1,1,8,1,1,1,0,0,5,0,10,0,0,8,0,0,0,1,3,0,0,53,60,0,0,0,0,1,11,30,2,0,0,22,1,29,113,0,6,0,55,4,0,4,12,0,1,0,0,0,0,0,24,0,1,1
3,1,4,107,599,26,9,0,50,1,1,21,6,20,1,5,0,4,26,0,18,36,10,0,12,0,0,4,1,0,0,0,0,30,0,5,5,30,17,3,1,2,10,10,0,1,0,0,3,0,0,3,5,0,70,0,0,1,17,1,1,23,1,11,6,0,34,0,0,0,0,2,0,0,13,5,15,2,2,2,4,12,70,0,3,17,12,0,0,0,2,0,0,96,37,1,0,1,0,1,17,116,1,5,8,26,5,68,108,0,12,5,95,6,1,10,13,0,2,0,0,0,2,2,56,3,0,2
1,0,8,53,0,17,208,0,4,0,1,0,0,10,3,0,0,6,31,1,6,9,1,0,4,0,0,2,0,1,0,0,1,1,4,0,1,41,1,1,0,0,25,8,1,2,0,1,2,18,8,1,10,0,60,0,0,2,0,0,3,8,5,2,16,1,11,0,0,1,0,2,0,0,9,4,0,2,2,2,5,5,10,0,6,4,16,0,0,0,7,0,0,25,50,0,0,0,3,5,4,4,6,23,32,0,2,1,6,0,4,2,35,11,11,110,10,5,5,0,0,2,3,1,37,0,0,3
2,37,20,18,0,55,23,3,15,27,127,31,34,38,14,48,5,22,2,39,12,29,20,21,13,32,24,36,10,80,6,23,19,6,57,40,28,28,6,11,36,28,21,47,26,86,8,10,25,10,40,39,38,14,1,25,5,23,32,20,43,6,4,47,20,22,2,20,5,25,45,21,11,50,18,15,26,24,41,24,28,7,27,13,17,13,24,17,18,25,21,17,0,11,16,22,11,19,42,26,40,28,27,3,14,14,3,11,0,19,48,36,2,9,10,5,37,15,42,15,33,37,15,15,19,14,20,13
5,68,37,22,627,38,0,23,18,39,32,39,61,47,2,58,0,35,24,21,6,25,38,17,6,43,58,49,4,0,8,5,65,4,135,55,31,0,6,0,81,49,6,28,1,1,6,54,17,0,25,30,37,7,12,31,64,2,31,8,24,5,48,36,1,29,0,7,69,29,58,0,0,1,5,41,34,5,24,41,0,2,24,33,3,33,5,8,65,0,7,0,23,21,3,10,70,24,37,3,22,41,2,50,0,49,0,17,12,18,39,0,10,0,0,0,50,0,36,2,45,49,39,0,30,20,0,6
0,37,17,4,988,24,0,11,17,34,30,72,97,15,0,28,0,33,12,14,5,22,44,13,9,26,78,26,5,0,0,11,96,26,6,67,32,5,12,2,51,27,0,30,0,3,0,31,12,0,33,36,23,8,11,14,43,0,61,0,20,4,24,24,1,25,0,2,95,29,72,0,0,0,9,34,36,4,35,33,0,9,25,25,5,51,5,5,74,0,5,0,0,9,0,24,83,17,6,2,16,69,4,19,0,36,0,34,8,23,40,1,6,0,0,0,15,2,33,5,83,29,35,5,12,0,1,2
0,47,17,1,912,33,0,14,17,31,30,68,94,18,0,42,0,36,9,12,3,33,51,12,4,37,65,31,1,0,2,9,99,17,8,74,30,1,4,8,41,27,0,22,0,3,0,25,17,0,34,35,23,8,13,17,33,2,50,0,29,3,30,23,1,28,0,0,93,30,85,0,0,0,4,18,39,0,38,33,0,18,28,28,2,56,3,3,64,0,4,0,0,9,0,25,96,26,25,1,33,62,4,44,0,31,0,29,4,21,33,1,6,0,0,0,18,1,35,2,84,37,22,7,1,0,0,0
0,51,19,10,468,30,0,17,21,30,37,87,110,25,1,33,0,35,7,18,8,23,71,19,17,21,52,39,1,0,16,13,92,31,34,82,44,16,12,5,44,40,0,29,0,3,21,30,14,0,35,43,24,14,6,16,30,2,62,0,27,4,22,23,1,29,0,4,65,23,78,0,0,0,9,19,41,1,43,28,0,20,27,26,4,35,4,4,44,0,3,0,0,16,17,20,65,32,27,1,29,75,3,55,0,47,0,29,9,29,45,1,4,0,0,0,32,4,49,5,61,37,20,7,17,0,0,1
0,41,8,3,0,40,29,0,0,46,32,17,40,33,1,35,0,51,2,0,6,8,30,1,4,35,24,18,27,56,0,1,40,6,1,38,15,1,4,38,51,47,1,3,0,11,0,14,0,135,22,29,38,6,0,20,39,20,21,22,27,7,4,2,12,28,0,5,36,21,35,83,0,7,8,7,25,86,30,1,40,4,34,30,65,24,28,29,21,322,29,0,0,0,8,0,22,22,17,29,2,16,10,8,69,31,187,5,1,18,14,41,2,43,34,44,25,10,24,16,24,18,17,14,2,8,5,40
0,44,15,0,701,18,0,23,15,22,24,93,120,23,2,28,0,27,0,23,4,31,83,19,8,20,41,30,7,0,13,10,80,18,26,103,48,16,4,7,38,23,2,24,0,0,25,34,14,0,24,28,12,14,0,20,23,0,61,3,23,7,5,20,9,24,0,0,60,15,70,0,0,0,7,12,41,3,29,59,0,8,28,17,4,61,2,7,51,0,5,0,0,1,10,20,62,30,20,0,33,80,1,23,0,47,0,20,3,14,39,0,0,0,0,0,25,0,32,0,80,28,12,0,13,0,0,8
26,23,23,6,0,117,20,7,17,31,58,19,49,8,6,26,6,56,21,2,8,19,8,0,9,33,17,41,10,11,1,4,69,5,65,20,62,1,9,11,37,29,6,17,9,131,0,11,4,15,34,28,8,7,20,11,17,35,19,20,44,15,17,8,1,8,22,31,61,39,24,17,6,10,12,31,17,67,32,49,13,6,43,10,71,13,72,22,20,13,72,11,4,29,3,2,30,10,53,45,14,32,108,50,36,2,17,16,55,18,24,68,51,20,256,30,3,103,25,63,29,29,31,18,34,13,8,18
0,49,12,3,479,19,0,17,14,27,25,93,120,18,0,22,0,30,12,26,2,19,74,23,4,24,56,40,1,0,20,10,83,9,30,97,55,0,2,4,39,24,0,14,0,1,10,28,18,0,28,31,12,18,13,20,19,2,32,0,28,1,31,16,1,20,0,0,71,24,66,0,0,0,2,10,38,2,29,54,0,4,18,18,4,34,4,2,39,0,3,0,0,4,0,24,56,31,28,1,24,52,3,16,0,20,0,29,7,25,25,0,9,0,0,0,16,2,37,3,57,37,16,4,3,0,0,2
0,29,15,47,52,21,156,9,0,20,33,19,22,21,74,29,39,9,8,21,30,37,19,20,26,23,17,26,65,2,0,16,8,46,22,35,7,91,52,11,33,24,39,21,3,4,17,38,19,233,18,27,13,17,3,24,10,18,25,15,30,23,76,28,51,29,0,3,14,8,14,3,19,9,69,25,15,22,17,5,18,13,23,12,17,20,10,77,13,0,18,2,0,9,121,26,7,15,13,38,32,10,10,60,166,27,3,36,6,8,14,3,3,25,0,246,26,3,18,15,7,34,29,6,14,11,0,35
7,30,21,29,60,64,14,19,23,19,42,4,46,24,2,44,1,45,34,19,9,23,5,20,2,28,9,44,3,80,19,10,25,5,43,4,2,19,1,14,55,34,14,25,7,50,17,28,11,7,27,38,19,18,55,14,3,46,9,30,41,11,25,27,15,17,60,14,14,6,16,11,6,27,3,20,11,37,27,49,9,8,42,33,11,10,60,12,2,67,12,5,2,31,16,13,6,10,33,13,29,10,10,13,10,1,29,10,28,24,35,47,33,26,34,10,31,10,24,28,10,36,33,21,13,21,7,9
48,10,8,2,660,26,0,3,6,35,47,16,39,1,4,21,0,40,7,4,5,11,19,6,8,20,59,31,70,7,0,4,123,10,18,8,11,0,4,19,22,16,2,32,18,2,0,4,2,18,23,57,4,3,2,5,53,1,25,27,50,8,48,2,0,13,0,18,57,11,63,1,0,18,6,13,17,18,75,21,1,6,28,36,4,9,6,30,68,5,18,27,4,11,0,2,99,12,30,6,0,33,4,6,7,4,2,38,6,39,43,2,1,3,1,1,3,5,18,2,114,19,20,27,14,24,22,26
2,14,17,26,24,46,10,12,11,13,39,10,29,26,11,34,1,34,31,17,3,16,10,25,5,13,2,29,3,36,7,6,22,7,41,2,19,3,3,22,45,33,12,29,11,43,14,17,10,9,33,29,24,10,22,16,1,50,8,15,27,7,9,20,6,16,30,10,11,17,8,2,6,10,4,15,10,21,25,33,8,2,33,12,2,6,49,4,3,58,9,5,0,21,21,10,7,16,22,9,19,6,20,4,8,0,33,5,15,18,23,75,35,13,48,11,35,3,36,19,8,29,24,22,13,8,20,8
0,33,14,0,665,25,0,34,2,42,32,88,121,21,1,27,6,34,5,16,21,20,60,9,29,25,102,37,11,1,6,8,141,27,4,68,86,1,11,3,28,30,0,29,28,8,25,21,13,1,36,32,14,21,6,31,23,8,54,0,42,29,13,16,7,27,0,1,83,28,97,0,3,20,17,7,47,4,35,44,1,35,19,34,7,51,4,9,46,0,7,20,0,0,0,16,95,28,11,4,20,57,7,17,0,34,0,24,1,43,32,3,1,5,1,0,15,3,39,6,65,32,10,0,0,0,0,5
5,25,12,8,2,22,11,18,0,7,20,7,25,3,8,17,0,24,15,19,12,21,6,28,4,8,18,40,8,62,13,19,30,3,22,9,6,6,9,4,25,10,1,8,6,20,9,31,13,3,13,18,1,15,16,11,4,9,11,4,19,16,17,14,9,7,1,12,29,15,20,121,0,6,11,21,24,10,20,18,1,14,22,10,33,5,8,18,5,529,39,3,0,8,0,17,9,19,12,7,7,12,40,20,5,5,24,9,4,9,22,10,16,13,6,6,0,17,29,29,20,26,13,4,8,3,1,12
